2.972	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
2.975	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
2.977	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
2.979	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
2.982	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
2.983	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
2.985	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
2.987	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
2.990	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
2.992	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
2.994	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
2.996	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
2.998	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
2.999	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.001	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.004	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.006	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.007	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.010	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.013	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.015	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.016	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.019	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.020	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.022	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.024	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.026	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.028	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.030	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.032	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.034	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.036	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.038	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.040	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.041	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.044	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.045	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.047	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.050	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.051	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.053	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.055	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.058	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.061	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.062	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.064	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.066	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.068	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.070	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.072	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.074	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.076	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.078	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.080	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.082	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.083	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.086	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.087	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.089	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.091	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.094	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.097	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.098	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.100	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.103	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.104	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.106	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.108	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.110	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.112	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.114	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.117	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.118	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.120	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.122	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.124	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.125	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.128	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.130	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.133	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.134	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.136	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.138	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.140	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.142	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.144	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.147	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.150	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.151	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.153	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.155	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
3.157	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
