31.637	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202571356	78074420	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
31.644	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202571356	78092280	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
31.676	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202571356	78170991	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
31.678	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202571356	78175535	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
31.699	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202571356	78227575	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
31.705	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202571356	78241199	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
31.713	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202571356	78261291	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
31.714	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202571356	78264745	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
31.803	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202571356	78482999	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
31.804	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202571356	78486394	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
31.807	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202571356	78493407	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
31.808	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202571356	78497508	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
31.810	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202571356	78500855	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
31.813	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202571356	78507678	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
31.820	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202571356	78526414	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
31.822	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202571356	78529993	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
31.908	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202571356	78743278	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
31.909	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202571356	78746724	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
31.912	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202571356	78753822	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
31.917	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202571356	78766229	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
31.922	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202571356	78778011	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
31.927	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202571356	78790393	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
31.964	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202571356	78881619	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
32.012	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202571356	78999402	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
32.013	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202571356	79002571	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
32.016	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202571356	79009628	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
32.019	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202571356	79016770	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
32.022	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202571356	79023819	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
32.025	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202571356	79030904	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
32.026	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202571356	79033485	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
