28.298	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202767004	69834533	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
28.305	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202767004	69850593	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
28.306	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202767004	69853954	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
28.309	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202767004	69862468	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
28.332	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202767004	69919017	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
28.334	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202767004	69923838	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
28.336	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202767004	69928657	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
28.338	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202767004	69933477	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
28.340	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202767004	69938297	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
28.342	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202767004	69943116	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
28.344	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202767004	69947936	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
28.346	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202767004	69952756	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
28.348	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202767004	69957576	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
28.350	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202767004	69962396	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
28.352	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202767004	69967216	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
28.354	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202767004	69972036	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
28.356	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202767004	69978344	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
28.358	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202767004	69981675	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
28.360	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202767004	69986495	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
28.362	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202767004	69991315	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
28.364	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202767004	69996136	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
28.365	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202767004	70000954	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
28.368	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202767004	70008268	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
28.375	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202767004	70024132	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
28.382	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202767004	70042204	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
28.390	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202767004	70061212	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
28.392	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202767004	70066308	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
28.413	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202767004	70118094	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
28.414	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202767004	70121544	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
28.417	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	202767004	70128394	0.000000	0.000000	0.000000	0.000000	200.000000	-0.000000	
