5.495	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.497	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.499	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.501	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.503	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.505	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.507	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.509	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.511	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.513	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.515	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.517	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.518	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.520	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.522	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.524	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.526	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.528	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.530	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.532	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.534	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.536	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.538	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.540	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.542	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.544	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.546	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.548	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.550	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.552	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.554	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.556	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.558	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.559	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.561	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.563	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.565	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.567	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.569	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.571	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.573	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.575	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.577	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.579	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
5.581	1.000000	0.000000	0.000000	0	1.000000	0.000000	0.000000	0	
