0.463	-0.050364	1.000000	0.000000	122.113312	
0.464	-0.049881	1.000000	0.000000	122.113312	
0.465	-0.048431	1.000000	0.000000	122.113312	
0.466	-0.051008	1.000000	0.000000	122.121201	
0.467	-0.051491	1.000000	0.000000	122.121201	
0.468	-0.049236	1.000000	0.000000	122.117752	
0.469	-0.050686	1.000000	0.000000	122.117752	
0.470	-0.051008	1.000000	0.000000	122.117752	
0.471	-0.048914	1.000000	0.000000	122.687065	
0.472	-0.050364	1.000000	0.000000	122.687065	
0.473	-0.051008	1.000000	0.000000	122.314117	
0.474	-0.049236	1.000000	0.000000	122.314117	
0.475	-0.049559	1.000000	0.000000	122.314117	
0.476	-0.051169	1.000000	0.000000	122.234871	
0.477	-0.048914	1.000000	0.000000	122.234871	
0.478	-0.050847	1.000000	0.000000	122.234871	
0.479	-0.051169	1.000000	0.000000	122.184189	
0.480	-0.049075	1.000000	0.000000	122.184189	
0.481	-0.050364	1.000000	0.000000	122.518478	
0.482	-0.051330	1.000000	0.000000	122.518478	
0.483	-0.049075	1.000000	0.000000	122.518478	
0.484	-0.050847	1.000000	0.000000	121.986626	
0.485	-0.051652	1.000000	0.000000	121.986626	
0.486	-0.049075	1.000000	0.000000	121.986626	
0.487	-0.050686	1.000000	0.000000	122.239525	
0.488	-0.050847	1.000000	0.000000	122.239525	
0.489	-0.048431	1.000000	0.000000	122.196724	
0.490	-0.050525	1.000000	0.000000	122.196724	
0.491	-0.051652	1.000000	0.000000	122.196724	
0.492	-0.048914	1.000000	0.000000	122.614380	
0.493	-0.050364	1.000000	0.000000	122.614380	
0.494	-0.051974	1.000000	0.000000	122.537262	
0.495	-0.049075	1.000000	0.000000	122.537262	
0.496	-0.050686	1.000000	0.000000	122.537262	
0.497	-0.051491	1.000000	0.000000	122.176704	
0.498	-0.048914	1.000000	0.000000	122.176704	
0.499	-0.050525	1.000000	0.000000	122.176704	
0.500	-0.051169	1.000000	0.000000	122.388672	
0.501	-0.048753	1.000000	0.000000	122.388672	
0.502	-0.050203	1.000000	0.000000	122.310394	
0.503	-0.051974	1.000000	0.000000	122.310394	
0.504	-0.048109	1.000000	0.000000	122.310394	
0.505	-0.051330	1.000000	0.000000	121.956757	
0.506	-0.051169	1.000000	0.000000	121.956757	
0.507	-0.048753	1.000000	0.000000	121.956757	
0.508	-0.050847	1.000000	0.000000	122.069557	
0.509	-0.050847	1.000000	0.000000	122.069557	
0.510	-0.048592	1.000000	0.000000	122.248550	
0.511	-0.050203	1.000000	0.000000	122.248550	
0.512	-0.050847	1.000000	0.000000	122.248550	
0.513	-0.049075	1.000000	0.000000	122.640442	
0.514	-0.050847	1.000000	0.000000	122.640442	
0.515	-0.051169	1.000000	0.000000	122.360596	
0.516	-0.049075	1.000000	0.000000	122.360596	
0.517	-0.050364	1.000000	0.000000	122.360596	
0.518	-0.050042	1.000000	0.000000	122.360596	
0.519	-0.049397	1.000000	0.000000	122.360596	
0.520	-0.051330	1.000000	0.000000	122.360596	
0.521	-0.050847	1.000000	0.000000	122.277473	
0.522	-0.049559	1.000000	0.000000	122.277473	
0.523	-0.051008	1.000000	0.000000	122.527725	
0.524	-0.050525	1.000000	0.000000	122.527725	
0.525	-0.048914	1.000000	0.000000	122.527725	
0.526	-0.051008	1.000000	0.000000	122.034073	
0.527	-0.050847	1.000000	0.000000	122.034073	
0.528	-0.049397	1.000000	0.000000	122.034073	
0.529	-0.050847	1.000000	0.000000	122.100494	
0.530	-0.050525	1.000000	0.000000	122.100494	
0.531	-0.049559	1.000000	0.000000	122.331505	
0.532	-0.051330	1.000000	0.000000	122.331505	
0.533	-0.050525	1.000000	0.000000	122.331505	
0.534	-0.050364	1.000000	0.000000	122.515617	
0.535	-0.051330	1.000000	0.000000	122.515617	
0.536	-0.050042	1.000000	0.000000	122.515617	
0.537	-0.049720	1.000000	0.000000	122.332283	
0.538	-0.051652	1.000000	0.000000	122.332283	
0.539	-0.049881	1.000000	0.000000	122.224136	
0.540	-0.049559	1.000000	0.000000	122.224136	
0.541	-0.051491	1.000000	0.000000	122.224136	
0.542	-0.049397	1.000000	0.000000	122.630951	
0.543	-0.050042	1.000000	0.000000	122.630951	
0.544	-0.051813	1.000000	0.000000	122.443161	
0.545	-0.049075	1.000000	0.000000	122.443161	
0.546	-0.049720	1.000000	0.000000	122.443161	
0.547	-0.051330	1.000000	0.000000	122.107361	
0.548	-0.049236	1.000000	0.000000	122.107361	
0.549	-0.049720	1.000000	0.000000	122.107361	
0.550	-0.051491	1.000000	0.000000	122.235016	
0.551	-0.048914	1.000000	0.000000	122.235016	
0.552	-0.049720	1.000000	0.000000	122.256828	
0.553	-0.051169	1.000000	0.000000	122.256828	
0.554	-0.049075	1.000000	0.000000	122.256828	
0.555	-0.050042	1.000000	0.000000	122.121773	
0.556	-0.051491	1.000000	0.000000	122.121773	
0.557	-0.048592	1.000000	0.000000	122.121773	
0.558	-0.050203	1.000000	0.000000	122.259483	
0.559	-0.051330	1.000000	0.000000	122.259483	
0.560	-0.049397	1.000000	0.000000	122.133835	
0.561	-0.050525	1.000000	0.000000	122.133835	
0.562	-0.051330	1.000000	0.000000	122.133835	
0.563	-0.049075	1.000000	0.000000	122.676353	
0.564	-0.050686	1.000000	0.000000	122.676353	
0.565	-0.050847	1.000000	0.000000	122.676353	
0.566	-0.049236	1.000000	0.000000	122.448967	
0.567	-0.051169	1.000000	0.000000	122.448967	
0.568	-0.050364	1.000000	0.000000	122.346413	
0.569	-0.049397	1.000000	0.000000	122.346413	
0.570	-0.051169	1.000000	0.000000	122.346413	
0.571	-0.050203	1.000000	0.000000	122.475929	
0.572	-0.049559	1.000000	0.000000	122.475929	
0.573	-0.051330	1.000000	0.000000	122.392029	
0.574	-0.050042	1.000000	0.000000	122.392029	
0.575	-0.050203	1.000000	0.000000	122.392029	
0.576	-0.051491	1.000000	0.000000	122.046585	
0.577	-0.049881	1.000000	0.000000	122.046585	
0.578	-0.049881	1.000000	0.000000	122.046585	
0.579	-0.051330	1.000000	0.000000	122.382553	
0.580	-0.049881	1.000000	0.000000	122.382553	
0.581	-0.049720	1.000000	0.000000	122.230316	
0.582	-0.051652	1.000000	0.000000	122.230316	
0.583	-0.049559	1.000000	0.000000	122.230316	
0.584	-0.049720	1.000000	0.000000	122.314453	
0.585	-0.051330	1.000000	0.000000	122.314453	
0.586	-0.049075	1.000000	0.000000	122.314453	
0.587	-0.050042	1.000000	0.000000	122.200455	
0.588	-0.051491	1.000000	0.000000	122.200455	
0.589	-0.049397	1.000000	0.000000	122.176964	
0.590	-0.050847	1.000000	0.000000	122.176964	
0.591	-0.050847	1.000000	0.000000	122.176964	
0.592	-0.049720	1.000000	0.000000	122.681580	
0.593	-0.051652	1.000000	0.000000	122.681580	
0.594	-0.049881	1.000000	0.000000	122.681580	
0.595	-0.049881	1.000000	0.000000	122.323318	
0.596	-0.051008	1.000000	0.000000	122.323318	
0.597	-0.049236	1.000000	0.000000	122.151001	
0.598	-0.050203	1.000000	0.000000	122.151001	
0.599	-0.051491	1.000000	0.000000	122.151001	
0.600	-0.049397	1.000000	0.000000	122.558670	
0.601	-0.050203	1.000000	0.000000	122.558670	
0.602	-0.051491	1.000000	0.000000	122.483261	
0.603	-0.049397	1.000000	0.000000	122.483261	
0.604	-0.050042	1.000000	0.000000	122.483261	
0.605	-0.051652	1.000000	0.000000	122.142593	
0.606	-0.049075	1.000000	0.000000	122.142593	
0.607	-0.049720	1.000000	0.000000	122.142593	
0.608	-0.051330	1.000000	0.000000	122.309021	
0.609	-0.049236	1.000000	0.000000	122.309021	
0.610	-0.050364	1.000000	0.000000	122.215797	
0.611	-0.051169	1.000000	0.000000	122.215797	
0.612	-0.049397	1.000000	0.000000	122.215797	
0.613	-0.051008	1.000000	0.000000	122.193054	
0.614	-0.050847	1.000000	0.000000	122.193054	
0.615	-0.049236	1.000000	0.000000	122.193054	
0.616	-0.050686	1.000000	0.000000	122.247292	
0.617	-0.051008	1.000000	0.000000	122.247292	
0.618	-0.049881	1.000000	0.000000	122.234085	
0.619	-0.051008	1.000000	0.000000	122.234085	
0.620	-0.050525	1.000000	0.000000	122.234085	
0.621	-0.049881	1.000000	0.000000	122.585213	
0.622	-0.051330	1.000000	0.000000	122.585213	
0.623	-0.049720	1.000000	0.000000	122.313858	
0.624	-0.050203	1.000000	0.000000	122.313858	
0.625	-0.051491	1.000000	0.000000	122.313858	
0.626	-0.049397	1.000000	0.000000	122.544006	
0.627	-0.050042	1.000000	0.000000	122.544006	
0.628	-0.051330	1.000000	0.000000	122.544006	
0.629	-0.049075	1.000000	0.000000	122.485382	
0.630	-0.050042	1.000000	0.000000	122.485382	
0.631	-0.051491	1.000000	0.000000	122.384651	
0.632	-0.048914	1.000000	0.000000	122.384651	
0.633	-0.049559	1.000000	0.000000	122.384651	
0.634	-0.052135	1.000000	0.000000	122.125687	
0.635	-0.049397	1.000000	0.000000	122.125687	
0.636	-0.050042	1.000000	0.000000	122.125687	
0.637	-0.051491	1.000000	0.000000	122.222847	
0.638	-0.049236	1.000000	0.000000	122.222847	
0.639	-0.050203	1.000000	0.000000	122.349716	
0.640	-0.051652	1.000000	0.000000	122.349716	
0.641	-0.049236	1.000000	0.000000	122.349716	
0.642	-0.050364	1.000000	0.000000	122.109589	
0.643	-0.051652	1.000000	0.000000	122.109589	
0.644	-0.049075	1.000000	0.000000	122.212067	
0.645	-0.049881	1.000000	0.000000	122.212067	
0.646	-0.051652	1.000000	0.000000	122.212067	
0.647	-0.049397	1.000000	0.000000	122.687088	
0.648	-0.050203	1.000000	0.000000	122.687088	
0.649	-0.051491	1.000000	0.000000	122.687088	
0.650	-0.049559	1.000000	0.000000	122.436417	
0.651	-0.050203	1.000000	0.000000	122.436417	
0.652	-0.051974	1.000000	0.000000	122.443161	
0.653	-0.049236	1.000000	0.000000	122.443161	
0.654	-0.050364	1.000000	0.000000	122.443161	
0.655	-0.051974	1.000000	0.000000	122.144150	
0.656	-0.049559	1.000000	0.000000	122.144150	
0.657	-0.050203	1.000000	0.000000	122.144150	
0.658	-0.051491	1.000000	0.000000	122.379471	
0.659	-0.049397	1.000000	0.000000	122.379471	
0.660	-0.049720	1.000000	0.000000	122.322723	
0.661	-0.051169	1.000000	0.000000	122.322723	
0.662	-0.048753	1.000000	0.000000	122.322723	
0.663	-0.049559	1.000000	0.000000	122.125748	
0.664	-0.051652	1.000000	0.000000	122.125748	
0.665	-0.049075	1.000000	0.000000	122.125748	
0.666	-0.049881	1.000000	0.000000	122.128029	
0.667	-0.051330	1.000000	0.000000	122.128029	
0.668	-0.048753	1.000000	0.000000	122.239777	
0.669	-0.050525	1.000000	0.000000	122.239777	
0.670	-0.051813	1.000000	0.000000	122.239777	
0.671	-0.048753	1.000000	0.000000	122.697853	
0.672	-0.050364	1.000000	0.000000	122.697853	
0.673	-0.051491	1.000000	0.000000	122.513504	
0.674	-0.048592	1.000000	0.000000	122.513504	
0.675	-0.049881	1.000000	0.000000	122.513504	
0.676	-0.051491	1.000000	0.000000	122.182190	
0.677	-0.048270	1.000000	0.000000	122.182190	
0.678	-0.050364	1.000000	0.000000	122.182190	
0.679	-0.051652	1.000000	0.000000	122.231590	
0.680	-0.049075	1.000000	0.000000	122.231590	
0.681	-0.050686	1.000000	0.000000	122.421326	
0.682	-0.051008	1.000000	0.000000	122.421326	
0.683	-0.049397	1.000000	0.000000	122.421326	
0.684	-0.050525	1.000000	0.000000	122.038834	
0.685	-0.051330	1.000000	0.000000	122.038834	
0.686	-0.048914	1.000000	0.000000	122.038834	
0.687	-0.051008	1.000000	0.000000	122.311172	
0.688	-0.050686	1.000000	0.000000	122.311172	
0.689	-0.049075	1.000000	0.000000	122.162064	
0.690	-0.050847	1.000000	0.000000	122.162064	
0.691	-0.051008	1.000000	0.000000	122.162064	
0.692	-0.049397	1.000000	0.000000	122.598732	
0.693	-0.050847	1.000000	0.000000	122.598732	
0.694	-0.050203	1.000000	0.000000	122.598732	
0.695	-0.049559	1.000000	0.000000	122.461029	
0.696	-0.051330	1.000000	0.000000	122.461029	
0.697	-0.050042	1.000000	0.000000	122.199196	
0.698	-0.049720	1.000000	0.000000	122.199196	
0.699	-0.051008	1.000000	0.000000	122.199196	
0.700	-0.050042	1.000000	0.000000	122.591667	
0.701	-0.049559	1.000000	0.000000	122.591667	
0.702	-0.051813	1.000000	0.000000	122.334457	
0.703	-0.049397	1.000000	0.000000	122.334457	
0.704	-0.049720	1.000000	0.000000	122.334457	
0.705	-0.051169	1.000000	0.000000	122.108452	
0.706	-0.049559	1.000000	0.000000	122.108452	
0.707	-0.049559	1.000000	0.000000	122.108452	
0.708	-0.051330	1.000000	0.000000	122.278358	
0.709	-0.048914	1.000000	0.000000	122.278358	
0.710	-0.049397	1.000000	0.000000	122.264702	
0.711	-0.051491	1.000000	0.000000	122.264702	
0.712	-0.049236	1.000000	0.000000	122.264702	
0.713	-0.049397	1.000000	0.000000	122.142471	
0.714	-0.051169	1.000000	0.000000	122.142471	
0.715	-0.049397	1.000000	0.000000	122.142471	
0.716	-0.050042	1.000000	0.000000	122.255486	
0.717	-0.051330	1.000000	0.000000	122.255486	
0.718	-0.049236	1.000000	0.000000	122.247292	
0.719	-0.050042	1.000000	0.000000	122.247292	
0.720	-0.051169	1.000000	0.000000	122.247292	
0.721	-0.049397	1.000000	0.000000	122.630646	
0.722	-0.049881	1.000000	0.000000	122.630646	
0.723	-0.051330	1.000000	0.000000	122.370506	
0.724	-0.049397	1.000000	0.000000	122.370506	
0.725	-0.049720	1.000000	0.000000	122.370506	
0.726	-0.051491	1.000000	0.000000	122.113541	
0.727	-0.049075	1.000000	0.000000	122.113541	
0.728	-0.049881	1.000000	0.000000	122.113541	
0.729	-0.051652	1.000000	0.000000	122.246338	
0.730	-0.049075	1.000000	0.000000	122.246338	
0.731	-0.050042	1.000000	0.000000	122.291321	
0.732	-0.051652	1.000000	0.000000	122.291321	
0.733	-0.048914	1.000000	0.000000	122.291321	
0.734	-0.050364	1.000000	0.000000	122.138306	
0.735	-0.051491	1.000000	0.000000	122.138306	
0.736	-0.048753	1.000000	0.000000	122.138306	
0.737	-0.050364	1.000000	0.000000	122.160675	
0.738	-0.051330	1.000000	0.000000	122.160675	
0.739	-0.048914	1.000000	0.000000	122.188576	
0.740	-0.050364	1.000000	0.000000	122.188576	
0.741	-0.051169	1.000000	0.000000	122.188576	
0.742	-0.049236	1.000000	0.000000	122.673080	
0.743	-0.050364	1.000000	0.000000	122.673080	
0.744	-0.051008	1.000000	0.000000	122.673080	
0.745	-0.049397	1.000000	0.000000	122.413742	
0.746	-0.051008	1.000000	0.000000	122.413742	
0.747	-0.050364	1.000000	0.000000	122.354782	
0.748	-0.049881	1.000000	0.000000	122.354782	
0.749	-0.050847	1.000000	0.000000	122.354782	
0.750	-0.049559	1.000000	0.000000	122.419182	
0.751	-0.049881	1.000000	0.000000	122.419182	
0.752	-0.051330	1.000000	0.000000	122.383949	
0.753	-0.048592	1.000000	0.000000	122.383949	
0.754	-0.049720	1.000000	0.000000	122.383949	
0.755	-0.051330	1.000000	0.000000	122.151001	
0.756	-0.048914	1.000000	0.000000	122.151001	
0.757	-0.050042	1.000000	0.000000	122.151001	
0.758	-0.051491	1.000000	0.000000	122.279221	
0.759	-0.049075	1.000000	0.000000	122.279221	
0.760	-0.050042	1.000000	0.000000	122.328552	
0.761	-0.051652	1.000000	0.000000	122.328552	
0.762	-0.048753	1.000000	0.000000	122.328552	
0.763	-0.050203	1.000000	0.000000	122.119171	
0.764	-0.051330	1.000000	0.000000	122.119171	
0.765	-0.048753	1.000000	0.000000	122.119171	
0.766	-0.050364	1.000000	0.000000	122.166679	
0.767	-0.051330	1.000000	0.000000	122.166679	
0.768	-0.048592	1.000000	0.000000	122.166855	
0.769	-0.050203	1.000000	0.000000	122.166855	
0.770	-0.050847	1.000000	0.000000	122.166855	
