31.384	0.225437	15.082352	8.285227	0.317575	19.387190	2.071382	
31.397	0.064000	0.384730	0.727731	0.470125	34.631248	10.065110	
31.409	0.242312	18.010958	1.182112	0.370225	25.774818	10.389375	
31.421	0.370562	30.814457	8.623479	0.144775	3.721641	2.370868	
31.433	0.296875	23.840420	7.152126	0.219700	9.798195	0.141740	
31.443	0.119687	6.610974	2.864996	0.413425	29.165207	8.305175	
31.455	0.106187	4.555480	0.283817	0.462025	35.163517	10.508574	
31.467	0.309812	24.926071	6.615422	0.290575	16.655300	5.644830	
31.479	0.364937	31.048454	9.095300	0.119800	0.471185	1.399546	
31.491	0.223187	15.689136	5.835887	0.308800	18.909006	5.022642	
31.500	0.070750	2.767809	1.836715	0.451900	33.212669	9.335780	
31.513	0.178750	12.332188	0.220381	0.424900	32.328388	10.630264	
31.522	0.326125	27.069265	7.747135	0.264925	14.360976	9.232612	
31.534	0.363250	31.783438	9.534937	0.126550	0.418386	0.666463	
31.546	0.205750	13.825324	4.705789	0.335800	21.286139	1.504570	
31.558	0.051625	0.395284	1.128988	0.472150	34.904995	9.925547	
31.570	0.226562	17.553526	4.706275	0.374950	26.243439	10.491480	
31.582	0.364375	31.325703	8.352957	0.150850	3.840989	2.954758	
31.594	0.300812	25.191122	8.047471	0.221050	9.536354	0.180733	
31.606	0.091000	4.885520	3.676633	0.439750	31.379948	7.698373	
31.616	0.071875	2.196116	0.588625	0.469450	34.898552	10.328821	
31.628	0.290125	24.066744	5.785580	0.293950	16.797218	6.316450	
31.640	0.356500	31.040728	8.805795	0.122500	0.469150	1.821027	
31.652	0.223187	17.102409	6.798882	0.314875	19.241467	4.415533	
31.664	0.046562	1.068622	2.547972	0.478225	35.568428	9.031368	
31.677	0.217000	17.110220	2.839812	0.393850	27.666897	9.839014	
31.689	0.358750	31.288692	7.108472	0.163000	4.520250	5.019646	
31.701	0.300812	25.891138	9.285115	0.204850	8.105308	0.893175	
31.710	0.142750	9.616282	4.958800	0.392500	26.952906	6.284657	
31.723	0.070750	3.037909	0.559022	0.482950	36.457031	10.164177	
