1.021375	0.000000	0.446077	0.998650	0.067687	3.139176	
1.020813	0.000000	0.264828	1.007425	0.941683	3.075395	
1.020250	0.000000	0.183329	1.014175	1.618473	3.390381	
1.019688	0.000000	0.108077	1.013500	1.348452	3.627205	
1.018563	0.000000	0.000000	1.013500	0.337024	3.744390	
1.017437	0.000000	0.000000	1.014850	0.133859	3.632040	
1.015750	0.000000	0.000000	1.022275	0.869328	3.581448	
1.012938	0.000000	0.000000	1.027000	1.275916	3.729670	
1.010687	0.000000	0.000000	1.027000	0.945764	3.885517	
1.009562	0.000000	0.000000	1.027000	0.202678	3.929504	
1.009000	0.000000	0.000000	1.027000	0.000000	3.801338	
1.009000	0.000000	0.000000	1.030375	0.333393	3.566457	
1.009000	0.000000	0.000000	1.032400	0.534748	3.522771	
1.009000	0.000000	0.000000	1.032400	0.467687	3.512943	
1.009000	0.000000	0.000000	1.031725	0.067577	3.439241	
1.011250	0.225373	0.067612	1.028350	0.000000	3.320287	
1.014625	0.564289	0.135040	1.025650	0.000000	3.079159	
1.016875	0.733006	0.186174	1.023625	0.000000	2.960933	
1.019688	0.734281	0.264666	1.020250	0.000000	2.745880	
1.024750	0.960195	0.481407	1.014850	0.000000	2.646971	
1.025875	0.847358	0.950409	1.010125	0.000000	2.465251	
1.025875	0.449903	1.114685	1.004725	0.000000	2.375051	
1.028125	0.223413	1.219791	0.999325	0.000000	2.283427	
1.035437	0.913905	1.410855	0.992575	0.000000	2.090200	
1.039375	1.252226	1.656894	0.987175	0.000000	1.995127	
1.039375	0.803756	2.154278	0.979750	0.000000	1.806455	
1.039937	0.226211	2.256106	0.973675	0.000000	1.707385	
1.043875	0.450792	2.399428	0.969625	0.000000	1.604742	
1.051750	1.238114	2.620256	0.964225	0.000000	1.397945	
1.052875	1.180223	2.899884	0.958825	0.000000	1.287331	
1.053437	0.617960	3.333420	0.954775	0.000000	1.054855	
1.055688	0.280773	3.393542	0.950725	0.000000	0.943095	
1.061875	0.899802	3.634695	0.947350	0.000000	0.694973	
1.066375	1.292028	3.863735	0.943300	0.000000	0.568133	
1.066375	0.953949	4.119504	0.941275	0.000000	0.439541	
1.069188	0.508571	4.424129	0.938575	0.000000	0.140797	
1.073688	0.734118	4.526299	0.937900	0.000000	0.015014	
1.076500	0.959350	4.820638	0.937900	0.000000	0.000000	
1.077625	0.733329	4.963015	0.934525	0.000000	0.000000	
1.081000	0.619558	5.087460	0.927775	0.000000	0.000000	
1.086063	0.957739	5.384820	0.920350	0.000000	0.000000	
1.088313	0.955588	5.560120	0.915625	0.000000	0.000000	
1.088875	0.619013	5.859282	0.910900	0.000000	0.000000	
1.091688	0.448779	5.943254	0.906850	0.000000	0.000000	
1.095625	0.730316	6.137168	0.900775	0.000000	0.000000	
1.098438	0.901655	6.320444	0.896050	0.000000	0.000000	
1.099563	0.622529	6.504253	0.892675	0.000000	0.000000	
1.103500	0.620040	6.743325	0.889300	0.000000	0.000000	
1.106875	0.786926	6.877823	0.885250	0.000000	0.000000	
1.108562	0.786425	7.187301	0.880525	0.000000	0.000000	
1.110250	0.561538	7.309572	0.877150	0.000000	0.000000	
1.112500	0.450652	7.480374	0.875125	0.000000	0.000000	
1.114187	0.506451	7.594625	0.872425	0.000000	0.000000	
1.115875	0.505634	7.661265	0.869725	0.000000	0.000000	
1.117563	0.393660	7.789464	0.867700	0.000000	0.000000	
1.118688	0.392941	7.844680	0.865000	0.000000	0.000000	
1.119812	0.337360	7.946224	0.862975	0.000000	0.000000	
1.120937	0.281931	7.985594	0.861625	0.000000	0.000000	
1.122063	0.281840	8.063275	0.860950	0.000000	0.000000	
1.122625	0.225237	8.077355	0.860275	0.000000	0.000000	
1.123188	0.168127	8.079268	0.858925	0.000000	0.000000	
1.123750	0.168081	8.115519	0.857575	0.000000	0.000000	
1.124313	0.168173	8.102065	0.856225	0.000000	0.000000	
1.124875	0.112629	8.106613	0.854875	0.000000	0.000000	
1.125437	0.168829	8.093827	0.854200	0.000000	0.000000	
1.126000	0.167907	8.083683	0.854200	0.000000	0.000000	
1.126000	0.111616	8.084847	0.853525	0.000000	0.000000	
1.126562	0.112470	8.069578	0.852850	0.000000	0.000000	
1.127125	0.115137	8.035960	0.852850	0.000000	0.000000	
1.127125	0.058082	8.017856	0.852850	0.000000	0.000000	
1.127125	0.058082	7.959208	0.852175	0.000000	0.000000	
1.127687	0.056042	7.919142	0.852175	0.000000	0.000000	
1.127687	0.056042	7.878706	0.852175	0.000000	0.000000	
1.127687	0.000000	7.799086	0.852175	0.000000	0.000000	
1.127687	0.000000	7.738384	0.851500	0.000000	0.000000	
1.127687	0.000000	7.621051	0.851500	0.000000	0.000000	
1.127687	0.000000	7.563138	0.851500	0.000000	0.000000	
1.128250	0.056798	7.469109	0.850825	0.000000	0.000000	
1.128250	0.056798	7.415661	0.850825	0.000000	0.000000	
1.128813	0.112885	7.376550	0.850825	0.000000	0.000000	
1.128813	0.056087	7.299715	0.850150	0.000000	0.000000	
1.128813	0.056087	7.260184	0.850150	0.000000	0.000000	
1.128813	0.000000	7.164574	0.849475	0.000000	0.000000	
1.128813	0.000000	7.126063	0.849475	0.000000	0.000000	
1.128813	0.000000	7.017568	0.849475	0.000000	0.000000	
1.128813	0.000000	6.965578	0.849475	0.000000	0.000000	
1.128813	0.000000	6.915114	0.849475	0.000000	0.000000	
1.128813	0.000000	6.821166	0.849475	0.000000	0.000000	
1.128813	0.000000	6.774544	0.849475	0.000000	0.000000	
1.128813	0.000000	6.687810	0.849475	0.000000	0.000000	
1.128813	0.000000	6.644907	0.849475	0.000000	0.000000	
1.128813	0.000000	6.603261	0.849475	0.000000	0.000000	
1.128813	0.000000	6.523425	0.849475	0.000000	0.000000	
1.128813	0.000000	6.487579	0.849475	0.000000	0.000000	
1.128813	0.000000	6.414230	0.849475	0.000000	0.000000	
1.128813	0.000000	6.378989	0.849475	0.000000	0.000000	
1.128813	0.000000	6.313620	0.849475	0.000000	0.000000	
1.128813	0.000000	6.281443	0.849475	0.000000	0.000000	
1.128813	0.000000	6.250222	0.849475	0.000000	0.000000	
1.128813	0.000000	6.193095	0.849475	0.000000	0.000000	
1.128813	0.000000	6.165469	0.849475	0.000000	0.000000	
1.128250	0.000000	6.113888	0.849475	0.000000	0.000000	
1.127125	0.000000	6.089854	0.849475	0.000000	0.000000	
1.126000	0.000000	6.046181	0.850825	0.135347	0.020290	
1.124875	0.000000	6.025002	0.852175	0.270374	0.081112	
1.122625	0.000000	6.004700	0.852850	0.271208	0.101652	
1.120937	0.000000	5.965744	0.854200	0.271040	0.081312	
1.119812	0.000000	5.947095	0.856900	0.404627	0.101686	
1.117563	0.000000	5.911823	0.860950	0.801961	0.160629	
1.114187	0.000000	5.893771	0.862975	0.732727	0.219644	
1.111938	0.000000	5.858508	0.864325	0.603359	0.200167	
1.109687	0.000000	5.841885	0.869725	0.807137	0.201657	
1.106875	0.000000	5.823488	0.875125	1.212358	0.303290	
1.102937	0.000000	5.784882	0.875800	1.013387	0.324701	
1.099563	0.000000	5.764491	0.877825	0.540415	0.223185	
1.096187	0.000000	5.722371	0.886600	1.078528	0.305544	
1.093375	0.000000	5.698348	0.893350	1.765307	0.488439	
1.088313	0.000000	5.642605	0.892675	1.286990	0.509442	
1.084375	0.000000	5.610623	0.895375	0.610992	0.203103	
1.083250	0.000000	5.572032	0.905500	1.288014	0.223064	
1.078187	0.000000	5.481531	0.912925	2.031597	0.609479	
1.071437	0.000000	5.432095	0.911575	1.490673	0.548546	
1.069750	0.000000	5.308118	0.914275	0.473607	0.162011	
1.067500	0.000000	5.237333	0.926425	1.486306	0.283948	
1.061875	0.000000	5.082604	0.934525	2.302995	0.568152	
1.057375	0.000000	4.994342	0.932500	1.692389	0.938461	
1.055125	0.000000	4.900498	0.932500	0.409155	1.079612	
1.051188	0.000000	4.705564	0.932500	0.000000	0.855498	
1.046687	0.000000	4.597104	0.940600	0.811157	0.756145	
1.043313	0.000000	4.366999	0.952075	1.963729	0.839792	
1.041062	0.000000	4.245292	0.953425	1.965065	1.533577	
1.037688	0.000000	4.000104	0.948700	0.954688	1.795575	
1.033750	0.000000	3.868032	0.948025	0.000000	1.604480	
1.033188	0.000000	3.733192	0.955450	0.733494	1.453272	
1.030938	0.000000	3.465360	0.968950	2.084213	1.683557	
1.026438	0.000000	3.324524	0.969625	2.156750	2.013242	
1.024187	0.000000	3.037227	0.966925	1.080709	2.288801	
1.023062	0.000000	2.901982	0.967600	0.204221	2.126741	
1.020813	0.000000	2.611949	0.975025	0.877394	1.947762	
1.018000	0.000000	2.465695	0.987850	2.168309	2.156525	
1.016875	0.000000	2.319408	0.987850	2.032967	2.415530	
1.015750	0.000000	2.037258	0.985150	0.815128	2.644507	
1.014063	0.000000	1.893538	0.987175	0.201815	2.427887	
1.013500	0.000000	1.617835	0.996625	1.142830	2.216108	
1.013500	0.000000	1.478539	1.008775	2.359444	2.438788	
1.012375	0.000000	1.342043	1.006750	1.895852	2.702619	
1.011812	0.000000	1.080464	1.004725	0.742863	2.875982	
1.011812	0.000000	0.964157	1.006750	0.202736	2.593570	
