5.399	-2568.750000	0.000000	0.636905	-1545.000000	0.000000	0.603254	
5.411	-2568.750000	0.000000	0.643016	-1545.000000	0.000000	0.605126	
5.423	-2568.750000	0.000000	0.646013	-1545.000000	0.000000	0.608643	
5.435	-2568.750000	0.000000	0.651511	-1545.000000	0.000000	0.610224	
5.447	-2568.750000	0.000000	0.654260	-1545.000000	0.000000	0.613426	
5.458	-2568.750000	0.000000	0.659879	-1545.000000	0.000000	0.615082	
5.470	-2568.750000	0.000000	0.662729	-1545.000000	0.000000	0.618216	
5.482	-2568.750000	0.000000	0.665909	-1545.000000	0.000000	0.620186	
5.493	-2568.750000	0.000000	0.671931	-1545.000000	0.000000	0.625141	
5.505	-2568.750000	0.000000	0.674802	-1545.000000	0.000000	0.627717	
5.517	-2568.750000	0.000000	0.680628	-1545.000000	0.000000	0.633594	
5.528	-2568.750000	0.000000	0.683343	-1545.000000	0.000000	0.636771	
5.540	-2568.750000	0.000000	0.689222	-1545.000000	0.000000	0.642862	
5.552	-2568.750000	0.000000	0.692335	-1545.000000	0.000000	0.646069	
5.564	-2568.750000	0.000000	0.698404	-1545.000000	0.000000	0.652829	
5.575	-2568.750000	0.000000	0.701517	-1545.000000	0.000000	0.656017	
5.587	-2568.750000	0.000000	0.707818	-1545.000000	0.000000	0.659729	
5.599	-2568.750000	0.000000	0.710667	-1545.000000	0.000000	0.666778	
5.610	-2568.750000	0.000000	0.716635	-1545.000000	0.000000	0.669776	
5.622	-2568.750000	0.000000	0.719646	-1545.000000	0.000000	0.676227	
5.634	-2568.750000	0.000000	0.722498	-1545.000000	0.000000	0.679354	
5.645	-2572.500000	0.000000	0.728833	-1545.000000	0.000000	0.685482	
5.657	-2572.500000	0.000000	0.731932	-1545.000000	0.000000	0.688269	
5.666	-2572.500000	0.000000	0.735190	-1545.000000	0.000000	0.690532	
5.678	-2572.500000	0.000000	0.742159	-1545.000000	0.000000	0.695007	
5.690	-2572.500000	0.000000	0.745456	-1545.000000	0.000000	0.697187	
5.702	-2572.500000	0.000000	0.751935	-1545.000000	0.000000	0.701125	
5.713	-2572.500000	0.000000	0.755380	-1545.000000	0.000000	0.703093	
5.725	-2572.500000	0.000000	0.761542	-1545.000000	0.000000	0.706903	
5.737	-2572.500000	0.000000	0.764446	-1545.000000	0.000000	0.708472	
5.749	-2572.500000	0.000000	0.770175	-1545.000000	0.000000	0.711596	
5.761	-2572.500000	0.000000	0.772811	-1545.000000	0.000000	0.713092	
5.772	-2572.500000	0.000000	0.777459	-1545.000000	0.000000	0.715463	
5.781	-2572.500000	0.000000	0.779735	-1545.000000	0.000000	0.716487	
5.793	-2572.500000	0.000000	0.781624	-1545.000000	0.000000	0.717436	
5.805	-2572.500000	0.000000	0.785080	-1545.000000	0.000000	0.719047	
5.817	-2576.250000	0.000000	0.786590	-1545.000000	0.000000	0.719841	
5.828	-2576.250000	0.000000	0.789191	-1545.000000	0.000000	0.721809	
5.840	-2576.250000	0.000000	0.790497	-1545.000000	0.000000	0.722981	
5.852	-2576.250000	0.000000	0.792885	-1545.000000	0.000000	0.724243	
5.864	-2576.250000	0.000000	0.793938	-1545.000000	0.000000	0.726589	
5.875	-2580.000000	0.000000	0.796159	-1545.000000	0.000000	0.727783	
5.887	-2580.000000	0.000000	0.797271	-1545.000000	0.000000	0.730304	
5.899	-2580.000000	0.000000	0.798436	-1545.000000	0.000000	0.731673	
5.910	-2580.000000	0.000000	0.800471	-1545.000000	0.000000	0.734706	
5.922	-2580.000000	0.000000	0.801244	-1545.000000	0.000000	0.736439	
5.934	-2580.000000	0.000000	0.803065	-1545.000000	0.000000	0.739767	
5.946	-2580.000000	0.000000	0.803905	-1545.000000	0.000000	0.741234	
5.958	-2580.000000	0.000000	0.804955	-1545.000000	0.000000	0.743418	
5.970	-2580.000000	0.000000	0.805383	-1541.250000	0.000000	0.744130	
5.981	-2580.000000	0.000000	0.805997	-1541.250000	0.000000	1.295431	
5.993	-2583.750000	0.000000	0.806105	-1541.250000	0.000000	1.260009	
6.002	-2583.750000	0.000000	0.806345	-1541.250000	0.000000	1.228555	
6.014	-2583.750000	0.000000	0.806305	-1541.250000	0.000000	1.167296	
6.026	-2583.750000	0.000000	0.806217	-1541.250000	0.000000	1.139395	
6.037	-2583.750000	0.000000	0.805834	-1541.250000	0.000000	1.090299	
6.049	-2583.750000	0.000000	0.805631	-1541.250000	0.000000	1.067339	
6.061	-2583.750000	0.000000	0.805419	-1541.250000	0.000000	1.025463	
6.072	-2583.750000	0.000000	0.805462	-1541.250000	0.000000	1.007735	
6.084	-2583.750000	0.000000	0.805555	-1541.250000	0.000000	0.973767	
6.096	-2583.750000	0.000000	0.805425	-1541.250000	0.000000	0.958634	
6.108	-2583.750000	0.000000	0.804760	-1541.250000	0.000000	0.944784	
6.120	-2583.750000	0.000000	0.804225	-1541.250000	0.000000	0.920844	
6.131	-2583.750000	0.000000	0.803084	-1541.250000	0.000000	0.909678	
6.143	-2583.750000	0.000000	0.802601	-1541.250000	0.000000	0.890230	
6.155	-2583.750000	0.000000	0.802220	-1541.250000	0.000000	0.881056	
6.167	-2583.750000	0.000000	0.801619	-1541.250000	0.000000	0.864123	
6.178	-2583.750000	0.000000	0.801345	-1541.250000	0.000000	0.856386	
